user_id,tenure_days,num_trades_30d,avg_trade_size,deposit_30d,withdrawal_30d,account_balance,num_support_tickets,is_verified,account_type,country,churn
U102604,1,5,246.08,289.74,134.9,2510.17,2.0,1,standard,IN,0
U102605,128,10,24.71,261.06,471.69,658.73,1.0,0,premium,AE,0
U102606,8,6,99.91,106.46,562.71,1257.02,1.0,1,standard,ID,0
U102607,58,7,475.13,200.23,196.85,2434.13,2.0,1,standard,IN,0
U102608,220,5,70.28,513.63,263.98,2910.81,2.0,1,standard,IN,0
U102609,11,7,347.09,430.69,463.96,654.8,0.0,1,premium,AE,0
U102610,329,10,254.59,153.27,637.86,2453.72,0.0,1,standard,AE,0
U102611,1,12,261.26,116.19,236.48,2335.37,2.0,1,standard,PH,0
U102612,51,8,239.24,595.39,97.36,2147.49,0.0,1,standard,AE,0
U102613,243,6,275.74,471.67,456.45,1095.97,1.0,1,standard,Other,0
U102614,68,10,111.57,167.8,200.49,29.94,0.0,1,premium,AE,0
U102615,19,5,809.01,605.2,81.47,2309.38,0.0,1,standard,PH,0
U102616,80,2,27.18,322.57,640.48,2932.34,1.0,1,standard,PH,0
U102617,56,5,130.42,285.27,278.21,3250.03,0.0,1,standard,PH,0
U102618,332,5,160.15,35.47,696.99,401.52,0.0,1,vip,Other,1
U102619,67,12,299.24,388.43,423.41,171.8,3.0,1,premium,IN,0
U102620,280,15,407.89,167.58,207.12,952.81,1.0,1,standard,Other,0
U102621,400,9,470.66,304.32,515.05,1942.88,1.0,1,standard,IN,0
U102622,102,7,,480.29,458.76,2230.4,0.0,0,standard,Other,0
U102623,433,9,222.8,170.94,68.63,1007.64,0.0,1,standard,IN,0
U102624,85,11,327.64,123.63,415.22,1169.03,2.0,1,standard,AE,0
U102625,598,6,161.06,99.14,946.38,1268.18,1.0,1,standard,PH,0
U102626,16,7,677.16,1092.35,211.84,488.7,1.0,1,standard,PH,0
U102627,209,5,303.84,198.12,456.43,1897.43,0.0,1,standard,AE,0
U102628,122,11,152.55,231.51,1119.23,4338.4,0.0,0,standard,PH,1
U102629,88,5,166.77,419.49,166.03,1761.3,1.0,1,premium,AE,0
U102630,180,7,456.08,689.28,300.56,2615.26,2.0,1,standard,AE,0
U102631,219,9,417.37,467.12,283.11,916.8,1.0,1,premium,PH,0
U102632,1,7,265.93,151.87,248.22,978.64,1.0,0,standard,IN,0
U102633,32,6,161.32,140.28,1105.7,1338.23,1.0,0,standard,AE,1
U102634,224,10,154.16,233.75,33.96,1003.8,3.0,1,premium,Other,0
U102635,197,1,234.41,877.55,217.18,600.54,1.0,1,standard,ID,0
U102636,608,10,173.45,409.45,195.02,1825.95,1.0,1,standard,IN,0
U102637,257,8,447.23,331.96,200.32,660.52,1.0,1,standard,ID,0
U102638,542,10,144.21,240.88,70.88,798.28,0.0,1,standard,ZA,0
U102639,218,5,304.51,524.2,580.64,2378.55,1.0,1,standard,Other,0
U102640,63,9,267.67,432.71,414.94,2271.07,,0,standard,ZA,0
U102641,20,11,54.54,793.51,105.5,1039.06,0.0,0,standard,ZA,0
U102642,274,6,320.91,24.92,136.59,1723.23,0.0,0,standard,AE,0
U102643,185,4,412.1,986.65,58.93,5832.34,0.0,1,standard,IN,0
U102644,8,9,11.03,485.2,154.86,108.1,0.0,1,standard,ID,0
U102645,80,3,231.09,387.99,297.69,880.18,2.0,1,vip,ZA,0
U102646,565,1,447.08,268.35,40.89,2337.11,1.0,1,standard,IN,0
U102647,124,10,52.18,17.43,174.33,776.86,0.0,1,standard,Other,0
U102648,102,7,276.88,391.12,20.74,819.3,1.0,1,premium,AE,0
U102649,110,10,477.98,389.03,118.35,335.17,0.0,1,standard,AE,0
U102650,42,6,835.67,1406.58,314.07,1087.36,0.0,1,standard,AE,0
U102651,82,10,298.8,111.79,164.93,729.62,1.0,1,standard,PH,0
U102652,83,5,370.94,206.3,37.8,1166.26,0.0,1,premium,AE,0
U102653,9,11,344.59,451.53,298.03,1024.54,1.0,1,standard,Other,0
U102654,262,7,65.87,951.41,199.84,1347.67,0.0,1,standard,Other,0
U102655,96,9,1053.31,431.85,116.76,1335.6,0.0,1,standard,AE,0
U102656,310,8,317.79,297.27,157.83,2349.72,1.0,1,standard,IN,0
U102657,341,7,205.38,84.39,160.67,1376.88,1.0,0,standard,AE,0
U102658,42,4,583.12,375.99,82.57,795.22,1.0,1,standard,IN,1
U102659,192,10,131.14,141.18,608.45,2737.97,0.0,1,standard,ID,0
U102660,115,9,350.08,166.91,674.95,678.75,1.0,1,standard,PH,1
U102661,381,8,190.35,397.53,2.92,2427.43,3.0,1,standard,AE,0
U102662,43,10,126.85,297.15,218.64,687.49,2.0,1,standard,Other,0
U102663,203,8,249.43,437.34,779.08,5948.72,0.0,1,premium,Other,0
U102664,168,17,,230.19,143.26,806.22,1.0,1,premium,ID,0
U102665,62,14,226.08,372.95,520.72,,0.0,1,standard,ID,1
U102666,26,11,1123.83,129.94,434.16,391.97,2.0,1,vip,ID,0
U102667,189,10,275.35,151.51,79.38,,1.0,1,standard,AE,0
U102668,241,14,183.54,795.34,204.21,1031.26,0.0,1,standard,ZA,0
U102669,68,6,270.1,1385.2,228.47,,0.0,1,standard,ID,0
U102670,186,10,407.42,1259.44,122.3,1802.65,3.0,1,premium,IN,0
U102671,90,7,334.8,184.7,353.39,1911.88,0.0,1,premium,ID,0
U102672,224,5,705.05,508.93,440.12,1448.37,3.0,1,standard,IN,0
U102673,39,4,300.09,218.51,259.34,879.45,2.0,1,standard,ZA,0
U102674,397,9,23.41,377.41,477.92,951.89,2.0,1,premium,ZA,1
U102675,60,2,277.56,378.5,267.05,772.14,,0,standard,IN,0
U102676,82,5,280.13,294.51,225.3,1722.98,0.0,1,premium,IN,0
U102677,10,6,493.5,281.18,14.5,901.03,1.0,1,standard,Other,0
U102678,21,7,34.67,201.71,43.6,2679.55,3.0,1,standard,ZA,0
U102679,130,4,361.08,517.59,894.77,2205.53,0.0,1,vip,ZA,0
U102680,56,5,445.1,690.17,388.01,2056.01,0.0,1,standard,ZA,0
U102681,324,8,281.87,294.94,760.6,725.0,1.0,1,standard,AE,0
U102682,2,4,418.68,1051.59,190.06,538.88,0.0,1,standard,AE,0
U102683,85,5,109.79,392.41,1391.38,2028.65,0.0,1,premium,IN,1
U102684,74,7,464.78,911.64,212.64,1649.3,1.0,1,standard,Other,0
U102685,3,11,93.74,398.27,191.86,1887.38,0.0,1,standard,ID,0
U102686,23,11,149.33,1.86,19.52,1029.97,0.0,1,standard,Other,0
U102687,96,3,391.73,941.93,485.76,842.43,1.0,1,standard,AE,0
U102688,122,10,897.04,273.23,749.94,2149.98,,0,premium,ZA,0
U102689,93,8,791.64,259.45,1070.05,747.83,0.0,1,vip,AE,0
U102690,136,9,319.46,82.15,238.02,2370.86,0.0,1,vip,ID,0
U102691,162,8,53.94,718.15,101.03,1783.67,0.0,1,standard,IN,0
U102692,1,4,154.22,93.55,204.27,817.82,2.0,1,premium,ZA,0
U102693,112,5,194.75,934.07,380.1,1768.6,2.0,1,standard,IN,0
U102694,595,8,14.28,266.22,167.03,2070.78,0.0,1,standard,ID,0
U102695,131,8,92.03,687.06,195.32,2695.06,1.0,1,premium,AE,0
U102696,203,10,474.37,124.69,227.09,800.4,0.0,1,premium,IN,0
U102697,67,7,757.42,992.07,242.29,1014.08,1.0,1,standard,AE,0
U102698,267,6,528.73,572.32,47.21,,1.0,1,premium,ID,0
U102699,266,5,162.19,255.89,296.12,1774.89,1.0,1,premium,AE,0
U102700,132,9,405.15,836.71,88.91,839.8,1.0,1,premium,IN,0
U102701,671,8,243.51,392.78,265.17,,1.0,1,premium,ID,0
U102702,24,13,91.3,1280.57,25.81,3080.57,1.0,0,standard,IN,0
U102703,3,7,308.13,177.73,636.0,1505.58,0.0,1,premium,ID,0
U102704,264,8,378.91,776.22,232.57,2518.41,0.0,1,standard,AE,0
U102705,296,8,109.62,625.61,186.27,1153.54,2.0,1,standard,Other,0
U102706,23,6,67.53,55.26,573.7,1660.02,2.0,1,standard,ZA,0
U102707,55,12,165.12,80.57,380.28,1777.07,,1,premium,ID,0
U102708,3,9,585.07,242.92,165.52,683.05,0.0,1,premium,Other,0
U102709,62,9,430.84,478.78,698.66,864.46,2.0,0,vip,Other,1
U102710,267,7,174.99,674.37,233.17,1789.95,0.0,1,standard,IN,0
U102711,131,10,118.42,469.47,216.61,4072.24,1.0,1,standard,AE,0
U102712,77,10,241.78,764.8,271.83,793.92,1.0,1,standard,IN,0
U102713,83,8,86.41,284.26,1137.65,1250.87,,1,premium,AE,1
U102714,1,6,284.29,690.83,21.01,2314.47,0.0,1,premium,PH,0
U102715,64,10,214.21,386.82,1214.86,1869.73,0.0,1,standard,ID,0
U102716,187,7,12.12,242.37,556.45,861.64,0.0,1,premium,Other,1
U102717,658,15,182.81,83.46,172.17,4179.23,1.0,1,standard,ID,0
U102718,337,5,15.13,28.89,142.58,1630.79,0.0,1,standard,PH,0
U102719,4,10,299.1,277.34,309.15,1530.22,0.0,1,standard,IN,0
U102720,411,5,80.08,410.97,368.49,1555.14,0.0,0,standard,ZA,0
U102721,275,7,44.26,171.04,658.06,1144.21,1.0,1,premium,ZA,1
U102722,272,3,,224.43,217.79,4188.25,,0,standard,PH,0
U102723,110,6,185.3,247.59,218.05,296.33,1.0,1,standard,PH,0
U102724,91,8,306.53,112.52,5.5,1144.98,,0,standard,IN,0
U102725,64,5,83.61,159.63,132.21,592.02,0.0,1,standard,IN,0
U102726,12,4,633.05,592.62,904.61,1113.96,2.0,1,standard,AE,0
U102727,46,8,414.57,308.53,394.54,3144.78,0.0,1,standard,ZA,0
U102728,50,8,649.78,469.13,387.91,4550.78,2.0,1,standard,IN,1
U102729,119,5,207.93,41.99,148.72,738.1,,0,standard,IN,1
U102730,247,7,107.17,881.4,128.14,1569.02,0.0,1,standard,PH,0
U102731,115,8,758.55,366.57,397.59,1649.57,1.0,1,standard,IN,0
U102732,10,10,408.98,668.93,320.07,837.86,0.0,1,standard,IN,0
U102733,569,7,195.49,92.93,399.22,1645.37,0.0,1,standard,ZA,0
U102734,514,7,234.88,530.27,264.72,3906.75,2.0,1,premium,Other,0
U102735,276,2,166.75,247.8,320.6,461.16,1.0,1,premium,AE,0
U102736,854,8,485.97,1495.71,44.0,1713.7,2.0,1,premium,PH,0
U102737,141,8,324.91,184.16,1003.96,2003.07,0.0,1,standard,AE,0
U102738,592,8,356.29,382.72,155.74,3416.53,2.0,1,standard,IN,0
U102739,14,7,98.31,103.83,275.2,839.09,2.0,1,standard,IN,0
U102740,81,4,218.36,377.11,124.99,511.8,0.0,1,standard,ZA,0
U102741,45,7,280.21,329.71,255.51,,1.0,1,standard,Other,0
U102742,39,9,49.69,817.75,378.07,1194.27,0.0,1,standard,AE,0
U102743,27,13,321.16,398.9,255.02,1889.84,0.0,1,standard,ZA,0
U102744,175,6,259.91,255.67,660.67,3022.08,0.0,1,premium,IN,0
U102745,273,8,456.92,323.95,343.53,2015.95,0.0,1,premium,Other,0
U102746,155,10,512.68,39.87,714.85,710.69,1.0,1,premium,IN,0
U102747,28,3,876.61,423.4,378.08,1346.66,1.0,1,standard,ZA,0
U102748,299,7,273.78,726.88,142.79,1423.83,2.0,1,vip,AE,0
U102749,181,7,182.82,389.26,201.08,1687.97,1.0,0,premium,Other,0
U102750,88,14,84.38,53.33,282.88,1288.34,2.0,1,standard,AE,0
U102751,201,7,70.39,467.72,414.15,1885.82,1.0,1,standard,AE,0
U102752,54,13,232.37,485.11,439.22,968.13,1.0,1,standard,ZA,0
U102753,76,4,63.92,521.84,163.84,3320.01,1.0,1,standard,Other,0
U102754,449,5,76.25,324.33,160.06,2405.85,0.0,1,standard,Other,0
U102755,61,9,238.85,415.21,133.17,1910.1,1.0,1,standard,AE,0
U102756,114,13,171.39,482.88,33.04,1099.43,0.0,1,standard,IN,0
U102757,397,10,106.46,134.38,533.93,1477.98,2.0,1,standard,Other,0
U102758,221,8,181.53,159.97,166.51,880.44,0.0,1,standard,AE,0
U102759,11,7,424.5,530.38,64.08,2622.09,1.0,1,standard,ZA,0
U102760,28,5,325.63,156.36,374.32,,2.0,0,standard,IN,1
U102761,1,8,498.53,305.91,409.23,2868.61,1.0,1,standard,ZA,0
U102762,179,7,208.34,523.39,47.83,398.76,1.0,1,standard,ID,0
U102763,106,13,166.77,765.94,647.53,1534.88,0.0,1,vip,ZA,0
U102764,25,10,268.44,191.32,575.14,330.66,0.0,1,standard,ZA,0
U102765,570,5,77.83,151.76,273.29,2812.94,1.0,1,standard,ZA,0
U102766,135,10,195.27,525.31,262.39,1256.85,0.0,1,standard,ZA,0
U102767,49,13,178.69,797.42,528.99,191.65,1.0,0,standard,ID,0
U102768,124,7,1241.06,51.96,151.97,1318.13,3.0,0,standard,ZA,0
U102769,204,8,566.23,353.08,653.1,3575.98,0.0,0,vip,PH,1
U102770,14,4,386.96,1080.06,14.66,3916.36,4.0,1,standard,PH,0
U102771,57,9,334.17,138.78,300.78,1108.49,2.0,1,standard,Other,1
U102772,296,6,712.84,541.58,223.35,1892.54,0.0,1,standard,IN,0
U102773,110,10,332.11,316.94,43.64,1224.64,0.0,0,premium,ZA,0
U102774,142,7,123.77,325.75,543.07,3198.43,0.0,1,standard,Other,0
U102775,102,8,115.27,285.62,129.16,1658.52,0.0,1,standard,IN,0
U102776,8,6,432.46,437.76,482.72,912.47,0.0,1,standard,PH,1
U102777,32,8,378.35,823.74,395.46,,1.0,1,vip,IN,0
U102778,106,13,330.84,145.24,91.63,1981.34,0.0,1,premium,AE,0
U102779,42,4,514.22,159.94,15.83,1353.8,2.0,0,standard,IN,0
U102780,9,8,494.68,424.93,340.35,1284.2,0.0,1,standard,PH,0
U102781,334,2,39.67,445.27,408.79,3253.11,0.0,1,standard,IN,0
U102782,715,7,212.73,282.81,306.73,1562.75,1.0,1,standard,IN,0
U102783,283,7,,732.82,92.59,455.48,1.0,1,standard,IN,0
U102784,346,8,604.97,177.76,1123.32,660.43,0.0,1,standard,AE,0
U102785,49,8,397.39,164.27,226.23,1628.6,1.0,0,standard,ZA,1
U102786,582,4,436.43,386.03,20.88,1309.22,1.0,1,standard,AE,0
U102787,39,10,89.53,140.77,552.12,1283.28,0.0,1,standard,Other,1
U102788,544,10,57.9,1810.91,106.12,490.37,0.0,1,standard,IN,0
U102789,947,5,320.06,74.33,425.94,2178.56,1.0,1,vip,ID,0
U102790,223,5,164.46,994.84,85.18,1765.36,0.0,1,premium,IN,0
U102791,714,4,363.22,169.04,234.05,1454.48,1.0,1,standard,Other,0
U102792,151,6,139.14,71.57,56.58,383.58,2.0,1,standard,IN,1
U102793,54,7,160.68,418.42,214.03,743.83,0.0,1,standard,ID,0
U102794,103,7,427.71,278.7,97.38,,1.0,1,standard,PH,0
U102795,162,8,249.79,1435.15,179.48,543.18,2.0,1,standard,AE,0
U102796,13,7,132.51,471.4,131.29,607.48,1.0,1,vip,AE,1
U102797,175,6,222.05,269.88,568.85,573.8,0.0,1,standard,ID,0
U102798,715,9,386.03,319.8,748.97,733.01,1.0,1,vip,ID,0
U102799,37,8,234.09,20.16,124.65,4254.18,1.0,1,standard,IN,0
U102800,283,10,,12.93,619.22,1532.98,0.0,1,standard,ID,0
U102801,429,7,199.26,49.59,1079.12,1165.2,0.0,1,standard,ZA,1
U102802,517,6,570.97,285.31,49.78,1979.19,0.0,1,standard,Other,0
U102803,580,12,218.35,344.04,198.7,223.46,1.0,1,premium,ZA,0
U102804,132,9,155.54,485.21,149.48,1321.03,0.0,1,standard,IN,0
U102805,681,6,671.66,603.73,1043.14,2091.58,,1,standard,AE,0
U102806,254,7,251.09,21.89,295.26,3970.94,1.0,1,standard,IN,0
U102807,31,8,,435.11,1077.63,1363.57,0.0,0,standard,IN,1
U102808,116,6,154.05,876.8,465.98,891.03,1.0,1,premium,ID,0
U102809,228,6,342.31,230.64,517.61,500.72,1.0,1,premium,PH,0
U102810,51,13,384.6,1729.13,227.75,1371.87,1.0,1,premium,PH,0
U102811,184,5,124.1,322.72,377.92,896.48,2.0,1,vip,PH,0
U102812,197,6,453.35,181.3,348.25,1001.42,0.0,1,standard,IN,0
U102813,31,6,228.95,675.14,386.63,1448.0,1.0,1,standard,IN,0
U102814,149,8,453.25,484.44,11.89,819.6,3.0,1,standard,AE,0
U102815,265,8,136.26,909.31,891.77,375.68,0.0,1,standard,Other,0
U102816,124,10,161.81,598.83,398.3,1666.08,2.0,1,premium,ZA,0
U102817,2,15,281.73,346.56,198.25,744.36,2.0,0,standard,AE,0
U102818,1,6,115.03,619.82,532.99,2311.49,0.0,0,standard,IN,1
U102819,79,5,288.81,43.33,208.78,579.57,0.0,1,premium,AE,0
U102820,469,11,322.82,517.77,629.32,2871.45,2.0,1,standard,Other,0
U102821,46,6,281.35,309.58,125.7,875.57,0.0,1,standard,IN,0
U102822,181,10,267.42,81.52,920.31,3643.08,1.0,1,standard,ID,0
U102823,45,6,94.91,585.55,293.54,367.14,1.0,1,premium,IN,0
U102824,69,6,66.83,812.75,1214.17,2658.17,0.0,0,standard,ID,1
U102825,339,7,240.11,250.25,149.06,792.28,3.0,1,vip,Other,0
U102826,234,8,43.82,138.55,0.17,299.95,2.0,1,standard,IN,0
U102827,18,8,36.06,724.21,51.35,648.16,1.0,1,standard,IN,0
U102828,100,7,159.99,134.78,39.66,3724.08,1.0,1,standard,IN,0
U102829,5,10,112.97,348.11,146.28,984.23,1.0,0,standard,AE,0
U102830,118,6,331.26,333.85,613.45,1761.92,0.0,1,premium,ZA,0
U102831,195,9,239.67,127.2,175.98,992.36,0.0,1,standard,IN,0
U102832,22,10,321.44,73.42,346.22,,1.0,1,vip,ID,0
U102833,61,13,449.0,658.19,484.21,979.77,0.0,1,standard,ZA,0
U102834,91,7,576.31,455.96,441.61,715.64,0.0,1,standard,AE,1
U102835,453,9,413.06,218.93,47.05,1816.98,1.0,1,standard,ZA,0
U102836,899,8,276.28,227.2,71.24,295.29,2.0,1,standard,ID,0
U102837,8,10,104.83,486.14,92.87,504.05,2.0,0,premium,AE,1
U102838,257,6,542.64,197.22,83.36,2002.82,1.0,1,standard,AE,0
U102839,83,12,86.46,278.59,271.79,1261.94,2.0,1,standard,IN,0
U102840,89,11,457.0,179.77,91.89,2462.65,0.0,0,standard,IN,0
U102841,252,6,618.02,252.98,178.32,4072.86,1.0,1,standard,IN,0
U102842,451,8,336.29,273.26,304.83,2017.04,0.0,1,standard,ZA,0
U102843,542,8,107.59,502.96,2.78,4074.15,2.0,0,standard,AE,0
U102844,154,5,169.81,170.64,112.57,2594.62,1.0,0,standard,ZA,0
U102845,79,7,295.33,759.52,88.57,988.59,3.0,1,standard,PH,0
U102846,278,10,,491.63,227.41,2278.5,1.0,0,standard,AE,0
U102847,52,5,273.24,312.5,275.26,3494.07,1.0,1,standard,IN,0
U102848,149,10,332.37,258.15,649.67,1775.02,1.0,0,standard,IN,1
U102849,79,6,356.01,222.52,548.84,1983.46,1.0,1,standard,IN,1
U102850,192,8,167.81,655.79,124.4,658.77,1.0,1,standard,ZA,0
U102851,49,6,250.32,197.41,161.38,2035.83,1.0,0,standard,AE,0
U102852,38,10,285.37,23.66,177.18,1391.88,0.0,1,standard,AE,0
U102853,450,5,54.93,191.32,474.92,982.04,2.0,1,premium,ZA,0
U102854,19,10,162.78,931.25,714.54,2764.14,2.0,1,standard,ZA,0
U102855,126,12,262.5,101.79,380.5,345.4,1.0,1,standard,ID,0
U102856,44,7,329.57,1118.84,281.86,1821.3,2.0,0,premium,ID,0
U102857,7,10,,210.47,26.76,2295.83,0.0,1,standard,IN,0
U102858,6,9,310.43,198.29,209.49,1206.77,1.0,1,standard,IN,0
U102859,34,8,82.93,1277.12,527.81,3835.13,0.0,1,premium,IN,0
U102860,362,5,122.58,388.94,216.32,1350.1,0.0,1,standard,ZA,0
U102861,59,10,474.82,619.25,208.73,645.69,1.0,1,standard,ID,0
U102862,540,9,818.05,125.43,29.47,629.41,0.0,1,standard,ZA,0
U102863,156,11,101.97,234.76,754.58,1398.78,1.0,1,standard,ID,1
U102864,103,12,158.21,13.83,35.09,558.73,0.0,1,standard,ID,0
U102865,156,11,842.36,181.15,776.85,4568.59,1.0,1,standard,IN,0
U102866,130,3,711.74,242.17,280.54,937.68,0.0,0,standard,IN,0
U102867,255,9,379.13,221.08,965.57,3351.77,0.0,1,standard,Other,0
U102868,59,6,160.74,276.38,482.57,2973.64,0.0,0,premium,ID,0
U102869,78,11,97.87,233.85,538.87,1719.01,0.0,0,standard,ID,1
U102870,404,6,150.91,172.88,187.72,1181.71,0.0,1,premium,AE,0
U102871,526,7,185.89,354.29,223.61,1388.2,0.0,1,standard,ZA,0
U102872,401,9,192.93,428.01,189.46,2569.32,2.0,1,standard,ZA,0
U102873,97,9,54.14,886.42,87.62,1597.56,2.0,1,standard,ZA,0
U102874,272,8,115.91,14.41,282.96,2783.31,0.0,1,standard,AE,0
U102875,116,6,268.44,183.68,65.75,719.16,0.0,1,premium,IN,0
U102876,123,6,156.01,644.06,118.29,1763.4,1.0,1,standard,IN,0
U102877,41,7,80.2,334.67,114.27,947.89,0.0,1,premium,PH,0
U102878,160,6,105.33,190.37,127.17,861.03,2.0,1,premium,Other,0
U102879,37,8,210.43,702.66,94.04,991.41,0.0,1,standard,IN,0
U102880,72,8,65.31,325.53,22.88,2139.69,0.0,1,premium,ID,0
U102881,347,10,590.97,573.18,62.21,1915.35,0.0,1,standard,AE,0
U102882,41,11,69.49,290.49,352.51,168.76,0.0,1,standard,AE,0
U102883,13,5,400.51,16.05,152.44,3767.0,3.0,1,standard,AE,0
U102884,12,7,809.14,904.3,173.94,1742.89,0.0,1,premium,ZA,0
U102885,508,7,77.29,258.19,719.68,793.85,1.0,1,standard,AE,0
U102886,127,6,94.05,48.92,1053.74,2359.41,1.0,0,standard,PH,1
U102887,94,10,213.19,177.42,834.04,2912.89,0.0,1,standard,IN,0
U102888,299,9,170.62,111.9,777.47,1529.59,1.0,1,premium,PH,0
U102889,325,13,485.04,6.55,459.86,1311.4,2.0,1,premium,Other,0
U102890,72,5,201.85,226.79,616.18,1006.43,1.0,1,standard,Other,1
U102891,212,6,114.01,17.49,657.22,2136.04,0.0,1,standard,ID,1
U102892,265,7,418.65,225.08,683.66,2024.8,0.0,1,standard,PH,0
U102893,191,18,186.52,384.56,59.15,2610.42,1.0,1,standard,ZA,0
U102894,29,7,111.39,376.92,191.68,2273.17,1.0,1,premium,AE,0
U102895,375,9,128.59,152.36,271.08,1878.9,2.0,0,vip,IN,0
U102896,139,9,74.54,72.31,35.65,1596.74,2.0,1,standard,Other,0
U102897,59,5,27.7,618.97,20.49,1711.78,1.0,1,standard,PH,0
U102898,99,4,81.88,444.75,307.01,2505.0,1.0,1,standard,IN,0
U102899,6,9,205.74,186.73,131.81,2381.75,0.0,0,premium,IN,0
U102900,24,8,182.96,37.69,54.42,1307.72,,1,premium,IN,0
U102901,261,1,59.28,95.25,213.04,1148.93,0.0,1,standard,IN,0
U102902,1,7,116.01,1141.81,392.0,4146.57,1.0,1,standard,Other,0
U102903,96,5,379.45,578.65,942.18,404.42,1.0,1,standard,IN,1
U102904,133,7,357.28,389.54,107.7,857.14,0.0,1,standard,IN,0
U102905,10,9,256.43,111.51,64.0,1663.06,0.0,1,standard,AE,0
U102906,650,7,89.76,113.91,260.8,3199.1,1.0,1,standard,Other,0
U102907,46,4,481.81,640.23,572.55,2853.79,2.0,1,premium,Other,0
U102908,65,7,214.31,981.96,185.45,1511.59,1.0,1,standard,IN,0
U102909,65,2,127.73,648.08,232.14,418.79,1.0,0,standard,ZA,0
U102910,47,7,93.08,218.99,22.56,922.78,1.0,1,premium,Other,0
U102911,1,8,405.1,135.16,160.29,1764.94,1.0,1,standard,ID,0
U102912,235,6,7.72,99.75,41.09,2194.81,2.0,1,standard,ID,0
U102913,613,7,300.44,200.9,200.4,3047.52,1.0,1,premium,ID,0
U102914,45,3,163.41,113.24,342.47,1374.99,0.0,1,standard,AE,0
U102915,195,8,526.63,324.49,1509.28,527.62,0.0,1,vip,IN,1
U102916,243,7,995.73,288.82,302.68,408.0,2.0,0,standard,ZA,1
U102917,339,7,128.63,1378.93,273.61,1171.35,0.0,1,standard,Other,0
U102918,98,10,486.74,650.29,240.95,2381.84,0.0,1,premium,ID,0
U102919,64,6,311.29,329.24,106.69,1386.61,1.0,1,standard,AE,0
U102920,70,6,287.16,1369.37,1232.96,359.48,2.0,1,standard,IN,0
U102921,224,9,60.6,443.87,489.96,1080.48,0.0,1,standard,ID,0
U102922,305,4,152.51,105.2,510.37,2973.04,0.0,1,standard,AE,0
U102923,36,5,472.98,613.58,567.02,209.65,0.0,1,standard,IN,0
U102924,83,6,572.2,73.66,99.23,1112.87,1.0,1,standard,IN,0
U102925,417,13,700.87,431.11,330.47,2842.97,2.0,1,standard,IN,0
U102926,295,6,153.16,500.05,217.14,775.51,2.0,1,standard,IN,0
U102927,754,9,349.53,615.29,41.27,1507.13,1.0,1,premium,IN,0
U102928,252,2,158.96,496.46,5.52,2311.75,1.0,1,vip,ZA,0
U102929,89,5,269.92,414.48,370.7,4857.39,1.0,1,standard,ID,0
U102930,160,8,345.77,160.72,334.12,2424.19,0.0,1,premium,ID,0
U102931,194,4,164.3,367.25,219.82,546.73,3.0,1,standard,AE,0
U102932,14,9,366.38,617.29,776.75,3353.1,1.0,0,premium,AE,0
U102933,141,6,205.34,413.8,168.67,,0.0,1,premium,AE,0
U102934,222,9,231.52,534.95,619.43,482.72,1.0,1,standard,AE,1
U102935,32,4,61.57,520.45,7.46,210.99,2.0,1,standard,AE,0
U102936,273,5,145.87,686.41,195.51,400.34,0.0,1,premium,AE,0
U102937,157,3,148.14,42.21,380.09,909.93,3.0,1,premium,ZA,0
U102938,547,9,1054.47,421.57,361.87,1312.71,1.0,1,standard,ZA,0
U102939,7,9,120.81,1325.87,7.13,1665.39,0.0,1,standard,AE,0
U102940,55,7,228.04,351.12,256.38,2310.36,0.0,1,standard,AE,0
U102941,165,9,123.07,354.69,291.05,416.16,1.0,1,premium,AE,0
U102942,63,16,205.79,235.59,224.7,783.93,1.0,1,standard,IN,0
U102943,225,11,266.14,219.2,215.48,1446.04,4.0,1,standard,IN,0
U102944,256,8,101.73,1081.93,167.63,1362.56,0.0,1,standard,AE,0
U102945,19,10,450.72,15.74,36.95,1704.97,1.0,1,premium,ID,1
U102946,129,7,106.56,396.44,102.09,1126.28,1.0,0,standard,Other,0
U102947,127,11,52.97,243.04,631.19,2637.63,2.0,1,vip,ID,0
U102948,82,6,249.41,28.82,244.62,1969.19,0.0,1,standard,AE,1
U102949,486,8,831.08,614.3,138.87,1945.01,1.0,1,standard,ID,0
U102950,316,5,36.82,283.75,262.16,449.36,0.0,1,standard,ID,0
U102951,215,12,70.69,390.15,381.68,2902.59,0.0,0,standard,Other,1
U102952,225,8,425.87,201.42,20.5,,1.0,0,premium,IN,0
U102953,111,12,120.36,451.52,487.44,438.0,0.0,1,premium,PH,0
U102954,456,7,278.51,505.86,355.89,4551.64,4.0,0,standard,AE,0
U102955,213,7,505.27,93.62,7.81,1547.07,1.0,1,vip,ZA,0
U102956,235,9,406.08,93.12,661.07,884.18,2.0,1,standard,AE,0
U102957,356,11,264.37,200.64,82.5,851.33,1.0,1,vip,IN,0
U102958,57,8,268.06,973.75,437.19,354.26,0.0,1,standard,Other,0
U102959,296,16,263.82,211.61,326.64,3421.83,1.0,1,premium,ZA,0
U102960,39,13,299.73,205.75,540.03,921.48,0.0,1,standard,Other,0
U102961,76,6,592.56,163.62,182.71,1036.85,0.0,1,standard,ID,0
U102962,73,5,86.38,1139.01,714.82,418.88,0.0,1,standard,ZA,0
U102963,691,7,74.92,358.29,521.79,1793.94,0.0,1,premium,ID,0
